F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
37.2662,-1.14,0,4.839,1,-11.1144,-3.5225,-3.29568,9855.64,-11.0259,-3671.36,-96849.3,7.5129,-5.331,5829.81,27.978,-6.676,7801.53,183.78,-5470.9,9.13,False
43.098,-4.14,1,1.4886,0,-15.357,-3.351,-6.02,10786.64,-11.3613,-3929.182,-96696,8.163,-4.991,2073.45,28.604,-4.5152,10038.09,618.71,-6518.63,10.51,True
41.81,-1.14,0,2.266,0,-13.0338,-3.6242,-4.6076,8175.44,-11.2182,-2349.76,-96938.58,6.4512,-4.0535,2009.19,38.74,-6.446,9685.5,121.471,-5702.83,,False
38.612,-1.14,0,2.627,0,-12.555,-3.8441,-6.354,8825.04,-12.8622,-3297.96,-96943.1,7.2087,-5.14,2095.02,32.0796,-4.9768,8795.13,18.41,-5393.48,,False
52.448,-4.14,0,1.405,0,-14.385,-4.2194,-10.762,7321.04,-10.9662,-3293.96,-96967.76,7.9965,-4.1019,2025.621,28.43,-5.3916,9913.65,131.654,-5751.13,10.94,False
39.97,-4.14,1,1.06503,0,-11.2488,-4.0171,-4.2796,8161.84,-18.237,-4038.04,-96909.22,5.3877,-4.834,2116.14,18.012,-5.194,11093.43,2980.61,-5812.93,,True
67.06,-4.14,0,1.3855,1,-11.1333,-3.3405278,-4.9006,6396.64,-11.7141,-3316.96,-96778.78,6.7611,-4.664,2335.59,32.6472,-6.1104,6828.33,366.91,-5572.33,10.82,True
49.714,-1.14,1,1.1859,0,-10.73931,-3.344272,-3.4458,8120.24,-15.207,-3848.1,-96912.242,5.44431,-5.092,1253.01,39.244,-5.9468,13609.53,-26.29,-5660.43,,True
60.02,-4.14,0,1.7237,1,-16.278,-3.6431,-5.23,7660.64,-13.1184,-4346.96,-97195.2,7.1781,-4.99,2035.005,45.87,-4.7764,10065.6,273.71,-5029.83,9.88,False
46.852,-4.14,1,1.1981,0,-13.3722,-5.4,-3.608,5162.64,-11.3487,-601.36,-96942.6,6.918,-3.8913,2620.11,37.74,-8.912,9095.13,-213.39,-5511.57,,True
39.722,-4.14,0,1.1687,0,-12.9987,-4.0843,-3.29404,8078.84,-14.574,-4060.48,-96943.16,10.164,-4.888,3959.31,38.324,-4.36828,10046.04,1688.61,-6926.63,,True
45.868,-1.14,1,1.218,1,-15.351,-3.8143,-4.623,8756.64,-12.894,-3936.8,-96924.372,5.22123,-5.205,2188.53,32.2582,-5.1544,9854.19,753.21,-5317.23,,False
50.104,-4.14,0,1.1824,1,-10.7913,-3.37486,-3.5014,8522.54,-20.817,-4052.72,-96939.74,9.6,-5.148,2905.11,34.972,-4.8484,12841.53,1807.61,-5579.93,,False
41.344,-4.14,0,1.07459,0,-12.576,-3.43014,-4.6614,8234.24,-13.1133,-3828.64,-96900.162,10.182,-5.499,2352.21,29.3592,-6.43,9384.03,2152.61,-5392.16,10.78,False
53.116,-4.14,1,1.1183,0,-16.032,-3.36133,-5.96,8103.64,-13.371,-635.36,-96897.66,6.2661,-3.70746,1890.78,29.0576,-5.8516,10010.28,-781.49,-5693.73,,True
40.532,-1.14,1,1.4595,1,-13.3779,-3.36107,-6.48,8532.24,-18.507,-3437.76,-96930.702,7.1994,-5.531,2084.4,14.264,-5.8584,9245.13,-36.39,-5646.83,,True
98.64,-1.14,0,1.6669,0,-15.219,-3.36344,-3.96,8615.38,-12.5205,-3792.56,-96878.48,5.9634,-5.349,1392.81,37.16,-6.0054,10075.83,-135.49,-5613.43,9.08,False
37.3064,-4.14,0,1.4769,1,-11.3994,-3.645,-7.61,8139.84,-15.183,-4109.96,-96721.66,8.913,-4.4857,2102.82,22.946,-4.4472,10591.23,687.01,-6549.63,10.84,True
38.296,-1.14,1,2.502,0,-11.7996,-3.344577,-5.0224,7023.04,-12.2601,-3586.36,-96947.54,8.0175,-4.1431,2425.41,9.02,-4.8572,8737.23,299.11,-5398.19,10.74,True
40.778,-4.14,1,1.3225,1,-13.3413,-3.39673,-3.9828,8253.42,-14.481,-4140.56,-96983.12,7.194,-4.407,2724.81,40.218,-7.006,9899.79,1431.61,-5521.26,,True
55.228,-4.14,1,1.7662,1,-12.6612,-3.41256,-4.5686,6498.44,-10.9971,-3772.34,-96921.694,8.961,-4.1664,2158.53,21.994,-5.4386,9847.68,243.31,-5467.2,10.9,True
49.586,-4.14,0,1.6507,1,-12.4383,-3.6329,-4.232,9384.84,-12.0366,-3708.76,-96884.72,9.936,-4.771,1982.1,36.916,-4.453,9847.71,-28.09,-4355.63,8.05,False
96.68,-1.14,1,1.2376,1,-15.723,-3.7314,-4.3312,8249,-12.4119,-4525.56,-96929.112,5.937,-4.0822,2018.949,30.1196,-4.39534,9989.58,245.51,-3670.63,,False
60,-1.14,0,1.1625,0,-16.887,-3.35344,-4.4828,8568.66,-12.6513,-4045.38,-97007.64,6.8481,-5.75,2188.44,30.3734,-5.2066,9939.27,1445.61,-5399.07,8.7,False
40.88,-1.14,0,1.6791,0,-11.0727,-3.340045,-5.796,7100.84,-11.8386,-3484.96,-96916.64,6.7734,-4.885,2201.43,26.256,-4.43998,7599.93,329.91,-7332.63,,True
43.78,-1.14,1,3.194,0,-10.8732,-5.476,-4.4534,7959.64,-10.971,-3134.56,-96901.778,6.9903,-3.9282,2211.36,36.054,-5.0818,9042.93,156.27,-5389.23,8.97,False
77.8,-1.14,1,1.1058,0,-10.63545,-3.42022,-8.752,8504.62,-15.987,-3927.052,-97108.76,6.1914,-4.4571,1957.59,25.08,-4.9112,20200.53,-1142.39,-5563.03,8.62,False
55.33,-1.14,0,1.9327,1,-13.4163,-3.345876,-4.0982,8610.46,-17.277,-1693.36,-96925.148,7.7553,-3.7764,1732.11,21.416,-5.2542,10085.13,23.71,-5608.03,,False
49.778,-1.14,0,1.9918,0,-12.966,-3.7813,-5.736,7431.24,-12.7341,-3563.56,-97427.8,5.21823,-4.0309,1877.28,42.096,-6.0486,10274.13,5.21,-5674.43,10.97,True
43.708,-1.14,0,5.139,1,-11.076,-3.35168,-7.288,8538.72,-15.117,-6595.36,-96909.44,5.9706,-3.74434,2060.742,23.134,-6.286,11943.33,167.01,-5401.62,6.73,False
42.27,-4.14,1,1.1694,0,-14.883,-4.1512,-8.312,8334.44,-10.83936,-3544.16,-96767.74,6.2106,-5.351,2034.93,39.11,-12.942,9646.68,-294.49,-5489.8,,True
55.66,-1.14,1,1.2831,0,-13.998,-3.37053,-4.1096,-1049.36,-10.81518,-4015.24,-96865.7,5.42589,-4.934,1988.82,36.296,-7.022,9997.98,155.55,-5453.287,,True
48.558,-1.14,0,1.1357,0,-11.6424,-3.7463,-7.536,9133.84,-11.0409,-3660.56,-96943.3,7.7703,-4.924,2076.78,11.648,-7.706,9359.13,69.21,-5427.08,,False
36.1582,-4.14,0,1.4921,1,-11.643,-4.0107,-3.4108,7819.24,-13.857,6336.64,-96869.48,7.9233,-3.71883,4301.91,39.432,-4.5304,7881.63,396.41,-6409.93,9.9,True
44.136,-1.14,0,2.027,1,-11.2662,-4.112,-4.494,6946.64,-11.691,-3695.16,-96931.696,6.2913,-6.128,2096.82,28.69,-6.982,8720.73,85.97,-5582.83,,True
42.608,-1.14,0,1.5901,1,-13.965,-3.4279,-6.998,8010.64,-16.128,-3645.36,-97667.2,8.832,-7.089,2075.64,35.18,-5.6762,9150.03,-159.49,-5718.83,10.35,True
35.8046,-4.14,1,3.845,0,-14.673,-3.472,-3.3818,8736.04,-15.537,-3771.92,-96944.06,7.9326,-4.1207,4129.71,24.678,-6.061,9806.34,249.81,-5517.38,,False
59.08,-1.14,1,1.5419,1,-13.3116,-3.6413,-3.3472,8549.3,-16.257,-4115.32,-96908.342,7.0365,-4.774,4089.21,26.818,-6.882,10101.93,844.91,-5508.18,11.11,False
46.874,-4.14,0,1.3591,0,-11.595,-3.4471,-8.366,8143.04,-15.081,-4164.36,-96869.94,8.514,-4.709,2029.602,30.519,-12.37,10799.43,200.84,-5431.38,,True
43.124,-4.14,0,1.6284,0,-13.677,-3.453,-5.18,7844.44,-12.1083,-3940.1914,-96917.558,5.27208,-4.4015,2032.716,17.13,-4.8564,9887.31,36.21,-5057.33,9.67,True
36.624,-4.14,0,4.049,1,-16.185,-4.345,-3.3818,8694.84,-12.9573,-3960.74,-96920.02,6.672,-4.708,2495.91,16.38,-5.973,9936.24,183.9,-5517.39,11.12,True
42.956,-1.14,0,4.068,1,-10.9575,-3.492,-4.5712,8160.24,-16.428,-3962.92,-97001.06,9.948,-4.82,1893.54,22.316,-6.1242,11859.03,108.1,-5480.31,11.66,True
44.25,-4.14,1,1.8141,1,-10.7745,-3.4864,-3.4292,8547.92,-14.844,-3678.36,-96928.278,7.4061,-5.148,3897.81,27.304,-5.2062,7279.83,468.61,-5743.33,,True
40.492,-4.14,0,1.323,1,-11.907,-3.5076,-5.632,7987.44,-14.691,-2690.96,-96979.54,7.7016,-3.8635,2131.92,48.588,-9.134,9194.73,39.78,-5419.68,9.83,False
46.306,-4.14,0,1.06816,0,-11.5938,-3.42647,-3.553,5516.64,-11.625,-3697.96,-96952.86,5.4807,-4.843,3518.31,32.4022,-7.064,8174.73,1580.61,-5386.18,9.26,True
36.9546,-1.14,0,1.7929,1,-13.0275,-3.4601,-4.3282,8264.44,-18.555,-4029.88,-96759.9,11.637,-4.0035,1824.39,28.216,-6.96,10201.23,14.71,-5454.906,,True
36.1774,-4.14,1,2.792,1,-12.6228,-4.2089,-4.6892,8502.68,-22.176,-4010.6,-96889.22,8.325,-4.4094,2279.88,49.546,-5.0168,9995.67,281.51,-5485.95,10.35,False
62.84,-1.14,0,3.021,1,-19.278,-3.342158,-4.5982,5716.64,-11.1687,-4597.16,-96845.24,7.0884,-4.1753,2145.36,12.832,-6.31,9890.19,203.13,-5377.21,,True
38.844,-4.14,0,1.1977,0,-12.1659,-3.42119,-4.5282,8313.04,-16.038,-5206.56,-98190,6.3906,-3.9915,1938.93,32.856,-6.054,10808.73,237.51,-5290.03,,False
54.374,-4.14,1,1.3547,0,-11.8176,-3.4683,-4.4188,7615.24,-12.4905,-2065.96,-96959.8,7.2426,-3.9389,2127.66,20.454,-4.8198,9189.93,61.72,-5978.93,11.92,True
35.59382,-1.14,1,1.4147,0,-13.851,-3.5803,-4.7504,8572.84,-15.141,-3729.96,-96927.744,9.195,-5.125,2002.44,35.284,-4.6132,9913.2,173.19,-6131.23,,False
68.56,-4.14,0,1.6295,0,-16.62,-5.158,-3.919,6246.64,-11.6253,-4249.36,-96920.906,10.398,-4.753,1520.61,3.16,-5.5262,10081.53,-59.89,-5364.74,,True
88.18,-4.14,0,1.4899,0,-11.5605,-3.36071,-3.408,7682.44,-13.0113,-2981.56,-96919.996,8.646,-4.455,4784.61,31.488,-5.2804,7438.53,494.81,-5734.23,,True
90.42,-4.14,0,1.123,1,-11.4753,-4.371,-3.3594,8311,-13.1253,-3660.16,-96904.206,12.633,-5.445,2529.81,28.9256,-4.5436,9349.83,359.61,-6515.63,8.97,True
43.896,-4.14,0,1.0628,1,-15.144,-3.496,-7.23,9533.24,-12.2499,-3393.76,-96962.02,6.459,-4.2127,2232.54,31.4132,-7.74,9489,4871.61,-5386.84,9.79,False
41.454,-4.14,0,1.9994,1,-12.9849,-3.41994,-10.516,8647.64,-12.738,-6359.36,-96975.06,7.8237,-3.7394,2033.793,34.248,-7.198,10282.53,169.36,-5370.12,9.8,False
37.93,-4.14,0,2.669,0,-13.935,-4.656,-5.618,7540.84,-12.0921,-4055.66,-97053.08,6.1857,-5.029,1935.48,34.984,-4.4764,10160.43,80.94,-5096.53,,True
40.246,-4.14,1,2.039,1,-12.0387,-4.391,-4.796,5038.64,-11.1987,-3975.9,-96756.2,5.36085,-4.2073,1949.01,36.142,-9.132,10457.13,143.51,-5501.14,,True
42.432,-1.14,0,4.98,0,-11.2032,-3.6817,-3.8494,8792.04,-12.0174,-4981.76,-96937.688,5.5197,-3.8996,2451.51,20.764,-5.0792,11451.03,209.47,-5555.33,10.01,False
38.192,-4.14,1,1.5958,0,-10.63395,-3.37445,-4.9574,8117.44,-17.247,-3360.16,-96903.274,5.44365,-4.6125,2332.53,11.172,-6.8,-217.47,386.11,-5572.13,,True
37.3004,-1.14,0,5.564,1,-11.6511,-3.831,-5.504,5958.64,-11.2608,-3763.14,-96761.54,5.39604,-6.576,2126.46,32.7872,-4.5176,8808.33,119.743,-5828.23,10.84,True
69.3,-4.14,1,2.945,1,-15.468,-5.016,-4.113,7334.44,-12.2382,-2861.36,-97145.4,11.775,-4.0998,2242.38,41.476,-5.8228,9583.71,126.396,-5579.03,11.19,True
42.596,-1.14,1,2.238,0,-12.0252,-3.340369,-3.817,8693.24,-13.935,-4171.96,-97912.4,6.6681,-3.8293,2625.81,40.424,-6.1098,10076.43,368.51,-5481.37,8.89,False
38.766,-1.14,1,2.939,0,-11.5482,-3.7832,-3.5324,8022.84,-15.624,-3640.76,-96942.96,8.478,-4.2135,3376.11,34.63,-5.2096,8742.03,198.79,-5303.93,11.18,True
47.332,-4.14,0,1.4477,0,-10.9077,-4.342,-4.2288,9171.84,-11.391,-3945.19,-96697.8,6.5091,-5.901,2078.94,29.7684,-7.202,12544.53,535.01,-5539.36,8.67,False
43.448,-4.14,1,1.8769,1,-11.7153,-3.4911,-7.96,5746.64,-11.2935,-4511.16,-96886.52,10.194,-3.8671,2019.906,38.816,-8.652,10470.93,90.56,-5427.97,,False
38.544,-4.14,1,1.7936,0,-11.5848,-5.279,-11.26,5144.64,-11.1426,-4214.36,-97010.16,6.6024,-5.439,2064.159,37.9,-7.938,11021.13,413.01,-5420.48,10.59,False
43.702,-4.14,1,1.5619,1,-15.072,-3.35543,-4.4942,8863.44,-12.891,-3949.846,-96887.22,6.2952,-6.164,2157.54,23.69,-5.8096,9955.23,447.91,-5478.71,,True
49.404,-1.14,0,3.687,0,-10.73811,-3.8078,-5.314,8370.52,-17.481,-3821.38,-96888.76,7.2333,-5.096,2015.604,17.468,-5.9318,10519.23,99.22,-5385.71,11.61,False
45.93,-4.14,1,2.823,1,-10.76694,-3.36429,-5.928,7577.44,-12.5235,-3469.56,-96914.804,7.0764,-3.8897,1972.29,33.608,-4.629,12576.33,106.98,-6100.63,,True
49.99,-4.14,0,4.171,1,-13.4484,-3.37005,-8.412,8732.44,-15.705,-3697.76,-96922.988,9.81,-4.864,2174.4,38.31,-4.4686,9392.13,215.62,-4790.53,,False
44.308,-4.14,1,1.3717,0,-11.7198,-3.3404362,-5.808,8447.354,-23.142,-3652.76,-96950.38,7.3656,-4.724,2033.448,38.83,-8.012,9692.73,-93.99,-5428.94,,False
103.14,-1.14,0,1.1551,1,-11.328,-3.5142,-4.9496,8397.88,-12.4194,-2294.76,-96903.006,8.466,-4.0746,2021.706,28.608,-7.636,8994.03,-475.19,-5547.14,10.62,False
74.9,-1.14,1,1.4795,1,-10.9095,-3.4652,-5.412,7139.64,-11.9463,-3797.22,-96949.18,7.7814,-6.503,2050.404,29.6578,-9.916,7778.73,-239.89,-5419.47,9.44,False
46.31,-1.14,0,3.118,0,-13.3788,-3.345203,-4.1984,5684.64,-11.0388,-9577.36,-96931.1,7.6473,-3.70222,1929.48,41.206,-4.6198,10246.53,131.728,-4986.53,,True
43.476,-4.14,0,4.08,0,-20.451,-3.3569,-4.579,8232.84,-19.281,-3854.94,-96933.742,10.137,-5.175,1703.01,34.594,-5.8996,9941.01,103.19,-5803.63,,True
104.02,-1.14,0,2.878,0,-14.343,-3.6728,-3.374,8707.64,-15.069,-3825.74,-96627.4,8.235,-5.713,2176.14,39.348,-7.348,9770.6523,96.23,-5366.05,,False
55.044,-4.14,0,1.1307,0,-17.718,-3.9539,-7.12,8507.02,-17.958,-4108.1,-96925.722,7.1802,-3.73224,2056.38,32.8056,-8.894,9929.55,1528.61,-5502.53,,False
44.87,-4.14,1,1.8808,1,-11.7189,-4.362,-3.6648,5278.64,-11.2335,-3413.96,-97052.36,9.81,-4.2059,2460.81,19.724,-8.386,8959.83,49.25,-5396.17,8.98,False
42.556,-4.14,1,2.28,1,-10.9113,-3.5944,-3.25018,8119.84,-18.105,-1381.36,-94922.6,6.393,-3.9411,5538.81,36.614,-8.646,5233.53,130.805,-5511.79,,True
54.828,-1.14,0,1.2043,0,-15.699,-3.35998,-7.552,7864.84,-13.851,-3842.5,-96926.108,9.024,-6.494,2069.634,26.502,-6.964,9635.04,-297.09,-5388.24,10.65,True
46.284,-4.14,1,1.4367,1,-12.1092,-5.706,-6.96,8022.64,-17.802,-3676.96,-96959.9,5.25717,-4.75,2264.4,7.24,-6.215,8748.03,933.31,-5576.43,,True
39.376,-4.14,1,1.2727,1,-10.7391,-4.3228,-5.722,4902.64,-11.286,-3958.81,-96794.52,7.8549,-4.3444,2169.3,32.6714,-5.2412,9961.11,862.11,-5621.23,11.19,False
55.66,-4.14,0,4.288,1,-12.0411,-3.35264,-3.2528,7803.24,-11.5293,-3500.16,-96935.268,9.54,-4.884,2637.51,39.604,-6.1328,9427.23,123.099,-5608.43,10.29,True
52.444,-1.14,1,1.6715,0,-17.586,-3.35077,-5.0752,8669.64,-15.378,-3955.664,-96898.072,9.063,-4.805,2070.156,26.494,-6.45,9952.8,430.51,-5567.43,9.91,False
71.7,-4.14,0,1.09138,1,-16.08,-3.343731,-3.8282,8615.74,-16.194,-3415.96,-96897.902,9.633,-5.525,2302.71,12.988,-5.0658,9428.73,-1373.39,-5569.23,,True
50.654,-4.14,1,2.873,1,-10.9194,-3.5182,-4.982,8607.82,-13.845,-4175.96,-97412.8,6.6609,-4.0108,2188.5,28.666,-6.91,11160.33,242.01,-5433.13,,False
41.168,-4.14,0,1.3323,1,-17.646,-3.9128,-3.5608,7328.44,-13.3587,-3903.3,-96927.794,7.2384,-4.0509,1374.21,39.694,-7.264,9900.96,-199.59,-5509.96,11.6,True
58.36,-1.14,1,2.311,0,-12.3462,-3.41584,-4.0334,7748.04,-13.5462,-3670.36,-96276.6,9.249,-4.4223,2768.31,30.6138,-4.7392,9105.93,302.91,-5446.012,,True
53.904,-4.14,1,1.4788,0,-13.0539,-3.8157,-4.2538,6210.64,-11.1714,-3930.9,-97259,6.5571,-6.432,2255.97,28.236,-4.5744,9907.29,517.31,-6049.43,,True
54.32,-4.14,0,2.474,1,-11.508,-3.36579,-4.043,8715.84,-12.696,-2461.16,-96908.102,6.4671,-3.71545,1893.96,42.322,-5.527,10456.83,84.39,-5352.99,9.12,False
56.24,-1.14,0,2.191,1,-11.022,-4.258,-6.564,9058.24,-12.5745,-4022.46,-96900.402,8.517,-4.4058,2056.329,35.262,-12.678,12040.53,273.21,-5461.56,,False
49.468,-1.14,1,1.1457,1,-16.953,-3.5374,-3.673,7755.84,-12.4503,-2203.56,-96874.42,6.0441,-3.7811,2147.34,52.12,-5.0528,9782.844,291.11,-5665.63,8.93,False
39.708,-4.14,1,1.1655,0,-17.802,-3.8027,-5.636,2152.64,-10.9086,-159.36,-97008.98,9.99,-3.8454,2187.78,33.536,-7.332,9469.23,-363.29,-5449.682,,False
59.18,-4.14,0,1.8832,0,-11.7534,-5.625,-5.86,8213.24,-15.579,-3864.56,-96892.66,10.548,-3.8473,1974.27,18.446,-5.802,10425.93,43.19,-5435.18,12.36,True
103.1,-1.14,1,1.316,0,-15.141,-3.3400322,-4.6756,4204.64,-10.9425,-3624.76,-96948.68,5.35164,-4.2515,1881.9,45.682,-6.2364,9942.78,-98.09,-5595.83,11.07,True
50.018,-4.14,0,1.2059,0,-14.22,-3.8353,-3.2832,9218.64,-11.5488,-3648.56,-96922.286,5.6919,-4.2913,-260.19,32.1044,-4.4175,10012.86,-667.09,-5096.03,8.2,False
47.936,-4.14,0,3.771,1,-11.802,-3.340248,-5.448,8757.24,-14.394,-3669.16,-96911.046,7.4409,-4.527,1816.05,39.298,-4.9136,11061.33,87.66,-6011.23,,True
55.62,-4.14,0,1.1583,0,-11.7267,-3.341989,-3.9058,8498.6,-13.4076,-4099.08,-96955.32,6.9393,-3.74607,1724.61,21.398,-5.0706,10796.73,-187.79,-5449.534,,False
64.86,-1.14,1,1.09441,1,-13.2468,-3.40128,-5.212,7906.24,-14.787,-3809.46,-96511,13.125,-5.956,2296.41,37.416,-5.0108,9252.63,1262.61,-5334.93,9.71,False
67.02,-4.14,0,2.357,1,-13.758,-3.6877,-4.0636,8483.9,-18.06,742.64,-96853.56,7.743,-3.7984,2073.48,23.622,-5.4202,9591.36,110.68,-5804.43,10.97,True
40.858,-1.14,0,2.033,0,-12.7584,-3.8222,-7.696,8204.04,-17.889,-2271.76,-96901.088,5.5908,-3.70805,2163.48,41.958,-6.678,9406.83,327.31,-5413.23,,True
36.4184,-4.14,1,1.06129,0,-11.8083,-3.35102,-3.9106,4316.64,-10.9329,136.64,-96919.015,9.489,-3.774,2092.38,33.47,-4.9492,9399.93,-376.29,-5922.63,,True
60.04,-4.14,1,1.09956,0,-15.729,-4.988,-9.37,8061.64,-15.813,-3763.22,-96922.888,12.858,-4.693,2143.38,42.436,-5.5658,9546.33,2377.61,-5425.79,9.54,False
55.96,-1.14,0,1.729,0,-20.661,-3.38906,-3.32304,5380.64,-11.1537,-3562.76,-96938.06,7.3134,-4.2749,2682.51,49.062,-8.8,9738.42,104.39,-5449.692,,True
54.862,-1.14,0,1.1779,0,-13.1034,-3.36843,-5.85,8616.54,-19.851,-3723.16,-96965.66,8.1135,-4.0183,2269.26,35.736,-8.486,9573.54,1665.61,-5384.07,8.96,False
40.544,-1.14,1,2.531,0,-11.6361,-3.40179,-9.24,8332.1,-18.12,-3747.06,-96967.82,6.8736,-5.07,2020.281,36.908,-5.5258,10239.93,123.015,-5720.13,,False
42.57,-4.14,0,2.56,0,-12.2868,-3.8289,-5.686,7847.64,-14.085,-3749.38,-96915.902,6.72,-5.643,2130.03,12.986,-5.7956,9086.43,70.81,-5325.33,12.2,True
36.36,-4.14,0,2.947,0,-11.1537,-4.786,-3.4292,7494.64,-12.0816,-4245.36,-96811.22,8.313,-4.1538,2582.31,39.254,-5.183,11203.83,235.91,-5675.53,9.3,True
40.594,-1.14,0,3.778,0,-12.5961,-3.6092,-5.79,8446.898,-21.255,-3749.14,-96899.498,8.685,-6.762,2093.52,19.956,-4.8758,9240.33,93.42,-5373.33,,False
94.98,-1.14,1,1.181,1,-13.518,-4.443,-5.504,8174.84,-14.118,-3413.96,-96887.44,6.678,-3.9163,1943.52,34.172,-6.628,10166.73,228.51,-5637.23,,True
61.14,-1.14,1,1.4233,1,-12.7068,-3.4556,-3.4906,8628.7,-13.761,-3893.84,-96969.34,5.8128,-5.998,1240.71,31.971,-5.0806,10241.73,-126.79,-5410.3,,False
49.102,-4.14,1,1.8643,0,-11.1633,-3.5742,-4.184,12084.64,-10.81326,-3902.2,-96917.699,6.5379,-4.1917,2363.61,26.83,-5.8212,10186.83,381.91,-5431.39,,False
54.032,-1.14,1,1.8922,0,-11.5413,-3.9781,-3.6756,8017.44,-15.573,-2284.56,-96974.02,5.6391,-3.7836,2988.51,31.3066,-4.6382,9104.43,401.91,-6131.73,,True
37.365,-1.14,1,4.35,1,-11.7405,-4.1817,-3.29816,5944.64,-11.3562,-4706.96,-96724.88,6.2607,-4.3782,3591.21,32.7816,-7.01,10937.13,210.83,-5415.23,,False
50.568,-4.14,0,2.123,1,-21.324,-3.34672,-4.1082,9612.44,-11.4519,-3773.72,-96974.4,6.0483,-5.135,2663.91,32.2548,-6.1944,9691.11,341.91,-5383.12,,False
37.532,-1.14,0,1.259,0,-13.866,-3.39752,-7.476,8185.24,-17.001,-3867.22,-96975.8,6.4104,-5.34,2190.33,40.724,-6.42,9505.26,1193.61,-5458.34,9.01,True
65.04,-4.14,1,1.1869,0,-12.3303,-3.35922,-3.8878,8583.82,-11.6286,-7327.36,-96963.22,5.1912,-3.72988,2444.91,2.66,-4.8898,10380.63,1778.61,-5529.05,,False
51.472,-4.14,0,2.139,1,-11.2083,-3.342276,-4.9564,8618.32,-13.4916,-4048.38,-96872.18,6.9882,-5.665,2097.51,36.83,-5.7888,11402.73,267.81,-5383.69,,False
40.888,-4.14,0,1.9538,1,-12.9837,-3.3400374,-9.992,3630.64,-11.2557,-4003.86,-96888.66,6.7443,-4.4789,1998.87,30.9271,-8.598,10044.78,-81.69,-5414.44,9.7,False
64.34,-1.14,0,2.327,1,-10.809,-3.4663,-3.8788,8276.48,-15.378,-3744.02,-96731.4,6.6564,-5.366,1471.41,38.818,-7.438,12919.53,38.96,-5603.33,,True
72.5,-1.14,1,1.947,1,-15.561,-3.4516,-3.632,7903.44,-15.432,-4332.36,-96950.84,6.7362,-3.7529,1475.01,32.8046,-4.38658,9930.18,-48.29,-4813.53,,False
57.68,-4.14,1,1.2318,0,-13.617,-5.483,-4.0472,8460.718,-22.548,26.64,-96941.28,5.38203,-3.8801,2087.25,16.68,-5.9594,9251.43,-734.09,-5506.07,,True
68.56,-1.14,0,1.4799,0,-13.0425,-5.427,-3.455,8632.56,-15.888,-3872.2,-96933.994,8.898,-4.98,3204.51,27.496,-5.1772,9805.35,578.91,-5426.01,11.39,False
43.598,-4.14,1,1.2602,0,-11.9526,-3.342059,-5.734,6244.64,-11.0931,-3837.76,-96893.02,8.523,-5.283,2245.17,52.98,-5.0908,9311.13,1023.61,-5517.14,,False
39.634,-4.14,0,3.305,0,-13.92,-4.1725,-4.454,4978.64,-11.1411,-4128.9,-96850.68,6.7131,-4.777,2295.78,34.906,-6.902,10056.99,284.21,-5597.53,,True
36.931,-1.14,1,2.103,1,-12.3249,-3.8564,-4.0286,8578.04,-12.1611,-2655.96,-96928.756,9.894,-3.9168,2654.31,27.428,-5.1062,9206.13,304.91,-5435.7,10.56,False
71.54,-4.14,0,1.9086,0,-13.881,-3.6742,-3.31956,8238.24,-17.4,-3565.36,-97157,5.2257,-4.2091,1367.91,29.5218,-8.056,9808.68,-12.39,-5436.47,,True
36.9446,-4.14,1,2.265,1,-10.8282,-3.5513,-7.758,8539.04,-21.294,-3942.162,-96916.009,11.763,-4.64,2071.05,50.96,-4.864,12433.53,286.61,-5702.63,9.19,True
42.246,-1.14,1,1.2932,1,-13.857,-3.7703,-4.449,8584.38,-16.101,-3536.16,-96923.312,8.418,-5.175,2286.45,33.896,-5.5948,9357.93,101.5,-5393.01,10.49,False
63.22,-4.14,0,2.698,0,-18.786,-3.39558,-9.196,8987.44,-14.172,-3934.174,-96712.8,5.22204,-6.802,2063.421,36.832,-5.2364,9916.68,276.71,-5709.13,,False
38.322,-4.14,0,1.2777,0,-10.72746,-3.341334,-5.684,7740.04,-12.6591,-2219.76,-97507.4,8.619,-3.9144,2227.47,38.878,-9.016,5299.53,767.21,-5510.71,9.4,True
45.782,-4.14,1,3.299,0,-11.5323,-4.3136,-6.754,9314.84,-11.5161,1348.64,-96778.48,6.3366,-3.8141,2083.29,42.798,-5.4132,8682.33,127.8174,-5830.83,11.11,True
41.178,-1.14,1,1.1536,0,-11.0109,-3.43102,-4.2142,9944.64,-11.3403,-3549.96,-96981.9,9.006,-4.593,2133.45,44.214,-5.547,9027.93,-199.99,-5313.23,10.63,False
46.066,-1.14,1,1.2285,1,-10.7982,-4.3075,-10.362,8747.64,-14.241,-2660.16,-96937.05,7.4724,-3.839,2121.33,10.12,-6.63,7407.93,1196.61,-5408.51,,False
57.76,-4.14,0,1.1468,0,-12.6597,-3.349522,-10.6,8075.04,-16.434,-3593.56,-96913.08,6.5685,-4.4262,2118.78,33.93,-5.8652,9139.53,1188.61,-5414.6,,True
39.318,-1.14,0,1.122,0,-12.2094,-3.5237,-4.6118,7208.84,-12.2862,-3768.88,-96910.75,6.3036,-5.487,2455.11,38.628,-10.282,9070.23,2093.61,-5481.77,,True
